server;arrival;start;end;client;class;estimated_proc_time;real_proc_time
10;306;310.6005948324847;328.6005948324847;551;1;18.0;18.0
4;312;312.5236871266556;318.5236871266556;567;21;4.0;6.0
9;311;312.6396532820902;317.6396532820902;566;0;6.0;5.0
6;315;315.0;323.0;573;9;8.0;8.0
0;315;315.5722321764233;316.5722321764233;575;0;3.0;1.0
0;315;316.5722321764233;341.5722321764233;572;11;25.0;25.0
9;317;317.6396532820902;325.6396532820902;578;29;8.0;8.0
3;318;318.314315737146;331.314315737146;579;12;14.0;13.0
4;315;318.5236871266556;323.5236871266556;569;21;4.0;5.0
14;319;319.0;336.0;583;9;18.0;17.0
13;319;319.2063547194084;332.2063547194084;580;5;12.0;13.0
5;322;322.0;342.0;590;8;19.0;20.0
2;322;322.5766358640346;333.5766358640346;588;0;12.0;11.0
6;323;323.0;351.0;591;19;26.0;28.0
1;322;323.3432182404527;349.3432182404527;589;21;24.0;26.0
4;323;323.5236871266556;349.5236871266556;593;11;26.0;26.0
8;315;323.5842441923265;333.5842441923265;571;26;9.0;10.0
18;323;324.0;347.0;594;29;24.0;23.0
19;325;325.0;350.0;595;18;26.0;25.0
9;320;325.6396532820902;332.6396532820902;586;29;8.0;7.0
16;327;327.0;331.0;599;21;3.0;4.0
11;306;328.0;332.0;550;29;4.0;4.0
7;309;328.0541825211486;344.0541825211486;561;26;16.0;16.0
10;315;328.6005948324847;343.6005948324847;574;20;16.0;15.0
12;329;330.0;345.0;602;11;9.0;15.0
16;331;331.0;346.0;608;17;18.0;15.0
15;331;331.0;360.0;612;20;28.0;29.0
3;331;331.314315737146;346.314315737146;611;3;15.0;15.0
11;332;332.0;359.0;613;4;27.0;27.0
13;331;332.2063547194084;333.2063547194084;606;22;2.0;1.0
9;331;332.6396532820902;339.6396532820902;607;0;6.0;7.0
13;333;333.2063547194084;336.2063547194084;616;0;3.0;3.0
2;333;333.5766358640346;345.5766358640346;615;29;16.0;12.0
8;331;333.5842441923265;363.5842441923265;604;11;29.0;30.0
14;335;336.0;347.0;624;24;14.0;11.0
13;335;336.2063547194084;358.2063547194084;627;23;20.0;22.0
17;337;337.0;343.0;631;13;7.0;6.0
9;339;339.6396532820902;346.6396532820902;640;29;8.0;7.0
0;339;341.5722321764233;348.5722321764233;639;4;5.0;7.0
5;339;342.0;368.0;636;24;27.0;26.0
17;337;343.0;352.0;632;8;9.0;9.0
10;334;343.6005948324847;364.6005948324847;621;25;20.0;21.0
7;342;344.0541825211486;358.0541825211486;647;29;14.0;14.0
12;345;345.0;368.0;651;26;21.0;23.0
16;337;346.0;363.0;634;29;20.0;17.0
3;334;346.314315737146;369.314315737146;622;21;22.0;23.0
9;339;346.6396532820902;347.6396532820902;637;11;2.0;1.0
14;331;347.0;354.0;605;2;8.0;7.0
9;335;347.6396532820902;368.6396532820902;630;12;22.0;21.0
0;322;348.5722321764233;352.5722321764233;587;2;4.0;4.0
1;349;349.3432182404527;351.3432182404527;654;0;2.0;2.0
